Launcher/Target Velocity,Launcher/Error,Launcher/Launcher Velocity,FPGA Time,Drivetrain/Odometry Pose X,Drivetrain/Odometry Pose Y,Drivetrain/Odometry Pose Heading,Drivetrain/Left Wheel Measured Speed,Drivetrain/Right Wheel Measured Speed,Drivetrain/Left Wheel Setpoint,Drivetrain/Right Wheel Setpoint,Battery Voltage,NavX/WorldLinearAccelX,NavX/WorldLinearAccelY,NavX/WorldLinearAccelZ,NavX/RawAccelX,NavX/RawAccelY,NavX/RawAccelZ,Motor Faults,PDP/PDP0 Current,PDP/PDP1 Current,PDP/PDP2 Current,PDP/PDP3 Current,PDP/PDP4 Current,PDP/PDP5 Current,PDP/PDP6 Current,PDP/PDP7 Current,PDP/PDP8 Current,PDP/PDP9 Current,PDP/PDP10 Current,PDP/PDP11 Current,PDP/PDP12 Current,PDP/PDP13 Current,PDP/PDP14 Current,PDP/PDP15 Current,PDP/PDP Temp,PDP/PDP Total Current,PDP/PDP Total Energy,PDP/PDP Total Power,PDP/PDP Input Voltage,Drivetrain/Trajectory Pose X,Drivetrain/Trajectory Pose Y,Drivetrain/Trajectory Pose Heading
0.0000,0.0000,0.0000,12.878,2.4219,2.3654,2.6256,1.4745,1.5381,2.0220,2.1348,11.927,0.14391,0.14391,0.14391,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3750,2.6250,0.0000,2.7500,24.037,8.7500,80606,105.88,12.150,2.6184,2.4176,4.6491
0.0000,0.0000,0.0000,12.888,2.4516,2.3667,2.6300,1.4602,1.5341,2.0667,2.1782,12.058,0.15923,0.15923,0.15923,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3750,2.6250,0.0000,2.7500,24.037,8.7500,80606,105.88,12.150,2.6337,2.4189,4.6359
0.0000,0.0000,0.0000,12.899,2.4516,2.3667,2.6300,1.4602,1.5341,2.0271,2.1365,11.964,-0.16510,-0.16510,-0.16510,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3750,2.6250,0.0000,2.7500,24.037,8.7500,80609,106.25,12.150,2.6501,2.4202,4.6102
0.0000,0.0000,0.0000,12.911,2.4819,2.3681,2.6230,1.4536,1.5268,2.0758,2.1833,12.109,-0.16510,-0.16510,-0.16510,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3750,2.6250,0.0000,2.7500,24.037,8.7500,80609,106.25,12.150,2.6667,2.4215,4.5842
0.0000,0.0000,0.0000,12.922,2.4819,2.3681,2.6460,1.4536,1.5268,2.0368,2.1425,11.996,0.079346,0.079346,0.079346,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.0000,80610,97.125,12.150,2.6839,2.4229,4.5571
0.0000,0.0000,0.0000,12.935,2.5268,2.3702,2.6542,1.4716,1.5206,2.0895,2.1924,11.989,0.12907,0.12907,0.12907,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.0000,80612,96.750,12.150,2.7018,2.4243,4.5291
0.0000,0.0000,0.0000,12.948,2.5268,2.3702,2.6542,1.4885,1.5238,2.0170,2.1170,11.908,0.12907,0.12907,0.12907,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.0000,80612,96.750,12.100,2.7222,2.4259,4.4938
0.0000,0.0000,0.0000,12.961,2.5572,2.3716,2.6606,1.4885,1.5238,2.0636,2.1611,12.140,-0.12825,-0.12825,-0.12825,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.0000,80614,96.000,12.100,2.7381,2.4272,4.4568
0.0000,0.0000,0.0000,12.974,2.6028,2.3737,2.7295,1.5075,1.5197,2.0307,2.1251,11.983,0.0043945,0.0043945,0.0043945,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.0000,80614,96.000,12.150,2.7572,2.4286,4.4121
0.0000,0.0000,0.0000,12.985,2.6028,2.3737,2.7295,1.5075,1.5197,1.9569,2.0458,12.172,0.0043945,0.0043945,0.0043945,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,2.1250,0.0000,2.3750,24.037,8.8750,80616,107.38,12.150,2.7773,2.4302,4.3651
0.0000,0.0000,0.0000,12.995,2.6323,2.3752,2.7507,1.5041,1.5094,1.9989,2.0855,12.096,-0.049728,-0.049728,-0.049728,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,2.1250,0.0000,3.0000,24.037,8.8750,80619,108.63,12.250,2.7916,2.4313,4.3318
0.0000,0.0000,0.0000,13.007,2.6323,2.3752,2.7737,1.5041,1.5094,1.9592,2.0423,12.084,0.22369,0.22369,0.22369,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,2.1250,0.0000,3.0000,24.037,8.8750,80619,108.63,12.250,2.8075,2.4325,4.2892
0.0000,0.0000,0.0000,13.017,2.6606,2.3765,2.7737,1.4808,1.4966,2.0105,2.0894,12.153,0.22369,0.22369,0.22369,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,2.1250,0.0000,3.0000,24.037,8.8750,80621,108.25,12.200,2.8248,2.4338,4.2347
0.0000,0.0000,0.0000,13.028,2.6606,2.3765,2.8111,1.4808,1.4966,1.9712,2.0470,12.014,0.010666,0.010666,0.010666,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,2.1250,0.0000,3.0000,24.037,8.8750,80621,108.25,12.200,2.8396,2.4348,4.1879
0.0000,0.0000,0.0000,13.038,2.6885,2.3779,2.8111,1.4527,1.4823,2.0186,2.0900,12.140,-0.024017,-0.024017,-0.024017,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7500,2.1250,0.0000,3.0000,24.037,4.8750,80622,58.875,12.200,2.8555,2.4360,4.1377
0.0000,0.0000,0.0000,13.047,2.6885,2.3779,2.8260,1.4527,1.4823,1.9819,2.0502,12.040,-0.024017,-0.024017,-0.024017,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,23.004,4.8750,80622,58.875,12.100,2.8709,2.4371,4.0891
0.0000,0.0000,0.0000,13.058,2.7169,2.3793,2.8260,1.4238,1.4703,2.0210,2.0861,12.121,-0.10854,-0.10854,-0.10854,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,23.004,4.8750,80623,59.125,12.100,2.8841,2.4381,4.0458
0.0000,0.0000,0.0000,13.067,2.7169,2.3793,2.7975,1.4238,1.4703,1.9854,2.0464,12.046,-0.10854,-0.10854,-0.10854,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,24.037,4.8750,80623,59.125,12.100,2.9001,2.4392,3.9807
0.0000,0.0000,0.0000,13.078,2.7458,2.3807,2.7865,1.4013,1.4628,2.0225,2.0812,12.096,0.055725,0.055725,0.055725,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,24.037,4.8750,80624,58.875,12.100,2.9129,2.4401,3.9288
0.0000,0.0000,0.0000,13.087,2.7458,2.3807,2.7865,1.4013,1.4628,1.9845,2.0396,12.014,0.055725,0.055725,0.055725,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,24.037,4.8750,80624,58.875,12.100,2.9288,2.4411,3.8642
0.0000,0.0000,0.0000,13.096,2.7458,2.3807,2.7865,1.3986,1.4576,2.0213,2.0732,11.939,-0.021774,-0.021774,-0.021774,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,23.004,8.8750,80626,107.38,12.100,2.9413,2.4420,3.8134
0.0000,0.0000,0.0000,13.105,2.7750,2.3821,2.7929,1.3986,1.4576,2.0643,2.1126,11.945,-0.021774,-0.021774,-0.021774,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1.8750,0.0000,0.0000,23.004,8.8750,80626,107.38,12.100,2.9560,2.4430,3.7539
0.0000,0.0000,0.0000,13.116,2.7750,2.3821,2.7997,1.4260,1.4615,2.0200,2.0642,12.052,-0.064102,-0.064102,-0.064102,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,2.7500,0.0000,2.8750,24.037,8.8750,80629,106.88,12.050,2.9698,2.4439,3.6909
0.0000,0.0000,0.0000,13.125,2.8049,2.3836,2.7997,1.4260,1.4615,2.0630,2.1025,12.014,-0.064102,-0.064102,-0.064102,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,2.7500,0.0000,2.8750,24.037,8.8750,80629,106.88,12.050,2.9843,2.4448,3.6175
0.0000,0.0000,0.0000,13.138,2.8350,2.3851,2.8276,1.4679,1.4634,2.0337,2.0672,11.901,-0.15237,-0.15237,-0.15237,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,2.7500,0.0000,2.8750,24.037,8.8750,80631,106.88,12.050,3.0039,2.4460,3.5188
0.0000,0.0000,0.0000,13.147,2.8350,2.3851,2.8276,1.4679,1.4634,1.9855,2.0141,11.933,-0.15237,-0.15237,-0.15237,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,2.7500,0.0000,2.8750,24.037,8.8750,80631,106.88,12.050,3.0170,2.4468,3.4524
0.0000,0.0000,0.0000,13.158,2.8350,2.3851,2.8845,1.5009,1.4566,2.0283,2.0525,11.996,-0.0087128,-0.0087128,-0.0087128,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,2.7500,0.0000,2.8750,24.037,8.8750,80633,106.88,12.050,3.0316,2.4477,3.3789
0.0000,0.0000,0.0000,13.167,2.8646,2.3866,2.9272,1.5009,1.4566,2.0705,2.0882,11.977,0.23709,0.23709,0.23709,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,24.037,8.8750,80633,106.88,12.100,3.0455,2.4485,3.3044
0.0000,0.0000,0.0000,13.176,2.8646,2.3866,2.9272,1.5009,1.4566,2.0255,2.0368,11.851,0.23709,0.23709,0.23709,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,24.037,8.7500,80635,105.88,12.100,3.0591,2.4493,3.2215
0.0000,0.0000,0.0000,13.186,2.8929,2.3880,2.9355,1.5024,1.4433,2.0659,2.0721,11.889,-0.022400,-0.022400,-0.022400,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,24.037,8.7500,80635,105.88,12.100,3.0727,2.4500,3.1378
0.0000,0.0000,0.0000,13.196,2.8929,2.3880,2.9355,1.5024,1.4433,2.0254,2.0261,11.971,-0.022400,-0.022400,-0.022400,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,23.004,8.7500,80637,104.50,11.950,3.0868,2.4508,3.0517
0.0000,0.0000,0.0000,13.206,2.9218,2.3895,2.9485,1.4968,1.4433,2.0698,2.0650,11.952,0.12459,0.12459,0.12459,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,23.004,8.7500,80637,104.50,11.950,3.1018,2.4516,2.9593
0.0000,0.0000,0.0000,13.215,2.9218,2.3895,2.9485,1.4968,1.4433,2.0288,2.0182,11.977,0.12459,0.12459,0.12459,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,23.004,8.7500,80637,104.50,11.950,3.1162,2.4524,2.8711
0.0000,0.0000,0.0000,13.225,2.9502,2.3910,2.9560,1.4769,1.4343,2.0649,2.0491,11.964,-0.051651,-0.051651,-0.051651,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,23.004,8.7500,80639,105.88,12.100,3.1284,2.4529,2.7854
0.0000,0.0000,0.0000,13.233,2.9502,2.3910,2.9560,1.4769,1.4343,2.0249,2.0026,11.971,-0.051651,-0.051651,-0.051651,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6250,2.0000,0.0000,3.1250,23.004,8.7500,80639,105.88,12.100,3.1425,2.4536,2.6824
0.0000,0.0000,0.0000,13.243,2.9502,2.3910,2.9763,1.4454,1.4227,2.0616,2.0339,11.964,-0.078964,-0.078964,-0.078964,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80641,108.88,12.100,3.1549,2.4541,2.5917
0.0000,0.0000,0.0000,13.251,2.9781,2.3924,2.9763,1.4454,1.4227,2.1028,2.0683,11.839,-0.078964,-0.078964,-0.078964,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80641,108.88,12.100,3.1687,2.4548,2.4904
0.0000,0.0000,0.0000,13.261,2.9781,2.3924,2.9904,1.4454,1.4227,2.0594,2.0194,11.857,0.021088,0.021088,0.021088,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80644,107.50,12.100,3.1813,2.4553,2.3985
0.0000,0.0000,0.0000,13.269,3.0066,2.3939,2.9904,1.4206,1.4249,2.0987,2.0524,11.952,0.021088,0.021088,0.021088,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80644,107.50,11.950,3.1945,2.4559,2.3017
0.0000,0.0000,0.0000,13.278,3.0066,2.3939,3.0076,1.4206,1.4249,2.0564,2.0032,11.807,-0.13309,-0.13309,-0.13309,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80646,107.50,11.950,3.2079,2.4564,2.1867
0.0000,0.0000,0.0000,13.287,3.0353,2.3954,3.0076,1.4257,1.4275,2.0938,2.0335,11.832,-0.13309,-0.13309,-0.13309,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.2500,0.0000,2.6250,24.037,9.0000,80646,107.50,11.950,3.2204,2.4568,2.0790
0.0000,0.0000,0.0000,13.296,3.0353,2.3954,3.0164,1.4257,1.4275,2.0505,1.9834,11.832,0.22026,0.22026,0.22026,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,24.037,13.125,80649,157.50,11.950,3.2336,2.4573,1.9649
0.0000,0.0000,0.0000,13.306,3.0498,2.3962,3.0164,1.4270,1.4198,2.0876,2.0137,11.870,0.22026,0.22026,0.22026,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,24.037,13.125,80649,157.50,11.950,3.2461,2.4577,1.8573
0.0000,0.0000,0.0000,13.315,3.0639,2.3969,3.0097,1.4270,1.4198,2.0871,2.0061,11.857,-0.074402,-0.074402,-0.074402,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,24.037,13.125,80649,157.50,11.950,3.2599,2.4582,1.7376
0.0000,0.0000,0.0000,13.325,3.0639,2.3969,3.0097,1.4354,1.4198,2.0861,1.9981,11.927,0.036774,0.036774,0.036774,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,24.037,13.125,80652,157.50,12.000,3.2733,2.4586,1.6169
0.0000,0.0000,0.0000,13.334,3.0927,2.3984,3.0104,1.4354,1.4193,2.1264,2.0302,11.795,0.036774,0.036774,0.036774,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,24.037,13.125,80652,157.50,12.000,3.2869,2.4589,1.4801
0.0000,0.0000,0.0000,13.344,3.0927,2.3984,2.9834,1.4354,1.4193,2.0852,1.9805,11.889,-0.065872,-0.065872,-0.065872,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,23.004,13.125,80655,157.50,11.900,3.3006,2.4592,1.3411
0.0000,0.0000,0.0000,13.353,3.1503,2.4014,2.9834,1.4568,1.4221,2.1266,2.0143,11.857,-0.065872,-0.065872,-0.065872,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,23.004,13.125,80655,157.50,11.900,3.3147,2.4596,1.1987
0.0000,0.0000,0.0000,13.363,3.1503,2.4014,2.9762,1.4568,1.4221,2.0012,1.8810,11.971,-0.064590,-0.064590,-0.064590,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5000,3.7500,3.1250,2.7500,23.004,11.500,80658,138.00,11.900,3.3280,2.4598,1.0650
0.0000,0.0000,0.0000,13.372,3.1790,2.4029,2.9762,1.4585,1.4183,2.0412,1.9131,12.241,-0.064590,-0.064590,-0.064590,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,23.004,11.500,80658,138.00,11.950,3.3415,2.4602,0.92861
0.0000,0.0000,0.0000,13.381,3.1790,2.4029,2.9519,1.4585,1.4183,1.9996,1.8622,11.983,0.010254,0.010254,0.010254,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,23.004,11.500,80661,139.63,11.950,3.3549,2.4603,0.77402
0.0000,0.0000,0.0000,13.389,3.1790,2.4029,2.9519,1.4585,1.4183,2.0339,1.8892,12.109,0.010254,0.010254,0.010254,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,23.004,11.500,80661,139.63,11.950,3.3665,2.4604,0.63786
0.0000,0.0000,0.0000,13.399,3.2062,2.4043,2.9520,1.4484,1.4013,2.0737,1.9196,12.040,0.11162,0.11162,0.11162,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,23.004,11.500,80663,139.63,12.100,3.3798,2.4605,0.48177
0.0000,0.0000,0.0000,13.408,3.2062,2.4043,2.9520,1.4484,1.4013,2.0337,1.8709,11.964,0.11162,0.11162,0.11162,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,23.004,11.500,80663,139.63,12.100,3.3923,2.4606,0.33489
0.0000,0.0000,0.0000,13.417,3.2341,2.4058,2.9674,1.4472,1.3840,2.0737,1.9015,12.033,-0.11311,-0.11311,-0.11311,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,24.037,6.1250,80665,74.375,12.150,3.4057,2.4607,0.17746
0.0000,0.0000,0.0000,13.427,3.2341,2.4058,2.9674,1.4472,1.3840,2.0319,1.8501,12.058,-0.013794,-0.013794,-0.013794,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,24.037,6.1250,80665,74.375,12.150,3.4182,2.4608,0.024274
0.0000,0.0000,0.0000,13.436,3.2341,2.4058,2.9871,1.4482,1.3705,2.0737,1.8806,12.065,-0.013794,-0.013794,-0.013794,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2500,4.5000,3.7500,0.0000,24.037,6.1250,80666,74.375,12.150,3.4322,2.4607,-0.16418
0.0000,0.0000,0.0000,13.446,3.2622,2.4072,2.9925,1.4482,1.3705,2.1191,1.9132,11.989,0.036346,0.036346,0.036346,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.0000,0.0000,23.004,6.1250,80666,74.375,12.100,3.4472,2.4606,-0.36786
0.0000,0.0000,0.0000,13.456,3.2622,2.4072,2.9925,1.4412,1.3515,2.0762,1.8602,12.021,0.036346,0.036346,0.036346,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.0000,0.0000,23.004,6.1250,80668,73.750,12.100,3.4594,2.4605,-0.53292
0.0000,0.0000,0.0000,13.471,3.2898,2.4087,2.9623,1.4412,1.3515,2.1360,1.9039,12.040,-0.039825,-0.039825,-0.039825,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.0000,0.0000,23.004,6.1250,80668,73.750,12.050,3.4794,2.4604,-0.80437
0.0000,0.0000,0.0000,13.480,3.3172,2.4101,2.9442,1.4364,1.3318,2.1020,1.8577,11.889,-0.0057983,-0.0057983,-0.0057983,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.0000,0.0000,23.004,6.1250,80669,73.500,12.050,3.4942,2.4601,-1.0233
0.0000,0.0000,0.0000,13.488,3.3172,2.4101,2.9442,1.4364,1.3318,2.0612,1.8062,12.027,-0.0057983,-0.0057983,-0.0057983,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1250,3.0000,0.0000,23.004,6.1250,80669,73.500,12.050,3.5063,2.4598,-1.2127
0.0000,0.0000,0.0000,13.499,3.3172,2.4101,2.9120,1.4452,1.3292,2.1031,1.8352,12.002,0.11783,0.11783,0.11783,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8750,3.1250,0.0000,23.004,7.0000,80671,85.000,12.000,3.5203,2.4595,-1.4294
0.0000,0.0000,0.0000,13.509,3.3447,2.4115,2.9120,1.4452,1.3292,2.1400,1.8617,11.989,0.11783,0.11783,0.11783,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8750,3.1250,0.0000,23.004,7.0000,80671,85.000,12.000,3.5327,2.4592,-1.6238
0.0000,0.0000,0.0000,13.518,3.3447,2.4115,2.8753,1.4452,1.3292,2.1047,1.8133,11.845,0.037567,0.037567,0.037567,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8750,3.1250,0.0000,24.037,7.0000,80673,84.000,12.000,3.5468,2.4588,-1.8428
